"","Restaurant","Product_Name","Price","User-Rating","No-Ratings","Address","City","Location","RestaurantLatitude","RestaurantLongitude","CenterLatitude","CenterLongitude","DistanceCityCenter","DistanceCEU","size","Tags"
"284","BITE Bakery Café - Oktogon","Coca-Cola szénsavas üdítõital","590",4.9,24,"Oktogon 4","Budapest","Made in Pasta, 4, Oktogon, Terézváros, Budapest, Közép-Magyarország, 1067, Magyarország",47.5057088,19.0635912,47.4983815,19.0404707,"1.9229983734852263 km","1.1437914295529397 km","0.5","PizzaReggelizõhelyPékségNetPincér GOSZÉP kártyás fizetés"
"285","BITE Bakery Café - Oktogon","Coca-Cola Zero Lemon szénsavas üdítõital","390",4.9,24,"Oktogon 4","Budapest","Made in Pasta, 4, Oktogon, Terézváros, Budapest, Közép-Magyarország, 1067, Magyarország",47.5057088,19.0635912,47.4983815,19.0404707,"1.9229983734852263 km","1.1437914295529397 km","0.33","PizzaReggelizõhelyPékségNetPincér GOSZÉP kártyás fizetés"
"286","BITE Bakery Café - Oktogon","Coca-Cola Zero szénsavas üdítõital","390",4.9,24,"Oktogon 4","Budapest","Made in Pasta, 4, Oktogon, Terézváros, Budapest, Közép-Magyarország, 1067, Magyarország",47.5057088,19.0635912,47.4983815,19.0404707,"1.9229983734852263 km","1.1437914295529397 km","0.33","PizzaReggelizõhelyPékségNetPincér GOSZÉP kártyás fizetés"
"287","BITE Bakery Café - Oktogon","Coca-Cola Light szénsavas üdítõital","590",4.9,24,"Oktogon 4","Budapest","Made in Pasta, 4, Oktogon, Terézváros, Budapest, Közép-Magyarország, 1067, Magyarország",47.5057088,19.0635912,47.4983815,19.0404707,"1.9229983734852263 km","1.1437914295529397 km","0.5","PizzaReggelizõhelyPékségNetPincér GOSZÉP kártyás fizetés"
"288","BITE Bakery Café - Oktogon","Coca-Cola Zero szénsavas üdítõital","590",4.9,24,"Oktogon 4","Budapest","Made in Pasta, 4, Oktogon, Terézváros, Budapest, Közép-Magyarország, 1067, Magyarország",47.5057088,19.0635912,47.4983815,19.0404707,"1.9229983734852263 km","1.1437914295529397 km","0.5","PizzaReggelizõhelyPékségNetPincér GOSZÉP kártyás fizetés"
"289","Boss Pizzéria és Hamburger Bár","Coca-Cola szénsavas üdítõital","280",5,1,"Dorozsmai út 191","Szeged","Dorozsmai út, Iparváros, Szeged, Szegedi járás, Csongrád-Csanád megye, Dél-Alföld, Alföld és Észak, 6728, Magyarország",46.2668937,20.1075888,46.2546312,20.1486016,"3.44330518928121 km","159.10532860448365 km","0.33","PizzaKészpénzes fizetésSZÉP kártyás fizetés"
"290","Boss Pizzéria és Hamburger Bár","Coca-Cola szénsavas üdítõital","380",5,1,"Dorozsmai út 191","Szeged","Dorozsmai út, Iparváros, Szeged, Szegedi járás, Csongrád-Csanád megye, Dél-Alföld, Alföld és Észak, 6728, Magyarország",46.2668937,20.1075888,46.2546312,20.1486016,"3.44330518928121 km","159.10532860448365 km","0.5","PizzaKészpénzes fizetésSZÉP kártyás fizetés"
"291","Boss Pizzéria és Hamburger Bár","Coca-Cola Zero szénsavas üdítõital","380",5,1,"Dorozsmai út 191","Szeged","Dorozsmai út, Iparváros, Szeged, Szegedi járás, Csongrád-Csanád megye, Dél-Alföld, Alföld és Észak, 6728, Magyarország",46.2668937,20.1075888,46.2546312,20.1486016,"3.44330518928121 km","159.10532860448365 km","0.5","PizzaKészpénzes fizetésSZÉP kártyás fizetés"
"292","Casa Mia Trattoria","Coca-Cola Light szénsavas üdítõital","490",4.2,12,"Pozsonyi út 37","Budapest","Pozsonyi út, Újlipótváros, XIII. kerület, Budapest, Közép-Magyarország, 1137, Magyarország",47.5154445,19.0495356,47.4983815,19.0404707,"2.016244466333202 km","1.6157260543982652 km","0.25","OlaszPizzaKészpénzes fizetésSZÉP kártyás fizetés"
"293","Casa Mia Trattoria","Coca-Cola szénsavas üdítõital","490",4.2,12,"Pozsonyi út 37","Budapest","Pozsonyi út, Újlipótváros, XIII. kerület, Budapest, Közép-Magyarország, 1137, Magyarország",47.5154445,19.0495356,47.4983815,19.0404707,"2.016244466333202 km","1.6157260543982652 km","0.25","OlaszPizzaKészpénzes fizetésSZÉP kártyás fizetés"
"294","Casa Mia Trattoria","Coca-Cola Zero szénsavas üdítõ","490",4.2,12,"Pozsonyi út 37","Budapest","Pozsonyi út, Újlipótváros, XIII. kerület, Budapest, Közép-Magyarország, 1137, Magyarország",47.5154445,19.0495356,47.4983815,19.0404707,"2.016244466333202 km","1.6157260543982652 km","","OlaszPizzaKészpénzes fizetésSZÉP kártyás fizetés"
"295","Casanova Pizza","Coca-Cola Zero szénsavas üdítõital","290",3.5,112,"Baross Gábor utca 27","Debrecen","Baross Gábor utca, Kandia, Debrecen, Debreceni járás, Hajdú-Bihar megye, Észak-Alföld, Alföld és Észak, 4029, Magyarország",47.5300366,21.6376453,47.531399,21.6259782,"0.8914907305111487 km","194.9112600525048 km","0.33","OlaszMagyarosMexikóiHamburgerAmerikai"
"296","Casanova Pizza","Coca-Cola szénsavas üdítõital","350",3.5,112,"Baross Gábor utca 27","Debrecen","Baross Gábor utca, Kandia, Debrecen, Debreceni járás, Hajdú-Bihar megye, Észak-Alföld, Alföld és Észak, 4029, Magyarország",47.5300366,21.6376453,47.531399,21.6259782,"0.8914907305111487 km","194.9112600525048 km","0.5","OlaszMagyarosMexikóiHamburgerAmerikai"
"297","Casanova Pizza","Coca-Cola Zero szénsavas üdítõital","350",3.5,112,"Baross Gábor utca 27","Debrecen","Baross Gábor utca, Kandia, Debrecen, Debreceni járás, Hajdú-Bihar megye, Észak-Alföld, Alföld és Észak, 4029, Magyarország",47.5300366,21.6376453,47.531399,21.6259782,"0.8914907305111487 km","194.9112600525048 km","0.5","OlaszMagyarosMexikóiHamburgerAmerikai"
"298","Casanova Pizza","Coca-Cola szénsavas üdítõital","290",3.5,112,"Baross Gábor utca 27","Debrecen","Baross Gábor utca, Kandia, Debrecen, Debreceni járás, Hajdú-Bihar megye, Észak-Alföld, Alföld és Észak, 4029, Magyarország",47.5300366,21.6376453,47.531399,21.6259782,"0.8914907305111487 km","194.9112600525048 km","0.33","OlaszMagyarosMexikóiHamburgerAmerikai"
"299","Chef House","Coca-Cola szénsavas üdítõital","600",4.7,50,"Egyetemváros A/6.","Miskolc","Egyetemváros, Miskolc, Miskolci járás, Borsod-Abaúj-Zemplén megye, Észak-Magyarország, Alföld és Észak, 3515, Magyarország",48.0811234,20.766029,48.1031503,20.7901985,"3.03978018398194 km","143.83670224896508 km","1.75","PizzaMagyarosHamburgerKészpénzes fizetés"
"300","Chef House","Coca-Cola Zero szénsavas üdítõital","350",4.7,50,"Egyetemváros A/6.","Miskolc","Egyetemváros, Miskolc, Miskolci járás, Borsod-Abaúj-Zemplén megye, Észak-Magyarország, Alföld és Észak, 3515, Magyarország",48.0811234,20.766029,48.1031503,20.7901985,"3.03978018398194 km","143.83670224896508 km","0.5","PizzaMagyarosHamburgerKészpénzes fizetés"
"301","Chef House","Coca-Cola szénsavas üdítõital","350",4.7,50,"Egyetemváros A/6.","Miskolc","Egyetemváros, Miskolc, Miskolci járás, Borsod-Abaúj-Zemplén megye, Észak-Magyarország, Alföld és Észak, 3515, Magyarország",48.0811234,20.766029,48.1031503,20.7901985,"3.03978018398194 km","143.83670224896508 km","0.5","PizzaMagyarosHamburgerKészpénzes fizetés"
"302","Da Giovanni Pizzéria - 7. kerület","Coca-Cola szénsavas üdítõital","350",4.3,12,"Dohány utca 88","Budapest","Budapesti Bárczi Gusztáv Óvoda, Általános Iskola és Készségfejlesztõ Speciális Szakiskola, 88, Dohány utca, Ligetváros, Erzsébetváros, VII. kerület, Budapest, Közép-Magyarország, 1074, Magyarország",47.5004935,19.0730636,47.4983815,19.0404707,"2.4668924559479533 km","1.7265794059095618 km","0.25","OlaszPizzaAlgidaKészpénzes fizetésSZÉP kártyás fizetés"
"303","Da Giovanni Pizzéria - 7. kerület","Coca-Cola Zero szénsavas üdítõital","350",4.3,12,"Dohány utca 88","Budapest","Budapesti Bárczi Gusztáv Óvoda, Általános Iskola és Készségfejlesztõ Speciális Szakiskola, 88, Dohány utca, Ligetváros, Erzsébetváros, VII. kerület, Budapest, Közép-Magyarország, 1074, Magyarország",47.5004935,19.0730636,47.4983815,19.0404707,"2.4668924559479533 km","1.7265794059095618 km","0.25","OlaszPizzaAlgidaKészpénzes fizetésSZÉP kártyás fizetés"
"304","Diablo Pizzéria Miskolc","Coca-Cola szénsavas üdítõital","590",4.3,239,"Csabai kapu 26","Miskolc","Csabai kapu, Csermõke, Népkert, Miskolc, Miskolci járás, Borsod-Abaúj-Zemplén megye, Észak-Magyarország, Alföld és Észak, 3529, Magyarország",48.0939833,20.785703,48.1031503,20.7901985,"1.0728876747471512 km","145.7823317011219 km","1.25","OlaszMagyarosVegetariánusPizzaVegetáriánus"
"305","Diablo Pizzéria Miskolc","Coca-Cola Zero szénsavas üdítõital","590",4.3,239,"Csabai kapu 26","Miskolc","Csabai kapu, Csermõke, Népkert, Miskolc, Miskolci járás, Borsod-Abaúj-Zemplén megye, Észak-Magyarország, Alföld és Észak, 3529, Magyarország",48.0939833,20.785703,48.1031503,20.7901985,"1.0728876747471512 km","145.7823317011219 km","1.25","OlaszMagyarosVegetariánusPizzaVegetáriánus"
"306","Donkey Pizza","Coca-Cola szénsavas üdítõital","300",4.7,479,"Rákóczi út 50","Pécs","Rákóczi út, Puturluk, Budai városrész, Pécs, Pécsi járás, Baranya megye, Dél-Dunántúl, Dunántúl, 7626, Magyarország",46.0748645,18.2398524,46.0763222,18.2280746,"0.9253990501481445 km","170.17310681187567 km","0.33","PizzaAlgidaKészpénzes fizetés"
"307","Donkey Pizza","Coca-Cola Zero szénsavas üdítõital","300",4.7,479,"Rákóczi út 50","Pécs","Rákóczi út, Puturluk, Budai városrész, Pécs, Pécsi járás, Baranya megye, Dél-Dunántúl, Dunántúl, 7626, Magyarország",46.0748645,18.2398524,46.0763222,18.2280746,"0.9253990501481445 km","170.17310681187567 km","0.33","PizzaAlgidaKészpénzes fizetés"
"308","Donkey Pizza","Coca-Cola Zero szénsavas üdítõital","450",4.7,479,"Rákóczi út 50","Pécs","Rákóczi út, Puturluk, Budai városrész, Pécs, Pécsi járás, Baranya megye, Dél-Dunántúl, Dunántúl, 7626, Magyarország",46.0748645,18.2398524,46.0763222,18.2280746,"0.9253990501481445 km","170.17310681187567 km","1.25","PizzaAlgidaKészpénzes fizetés"
"309","Donkey Pizza","Coca-Cola szénsavas üdítõital","450",4.7,479,"Rákóczi út 50","Pécs","Rákóczi út, Puturluk, Budai városrész, Pécs, Pécsi járás, Baranya megye, Dél-Dunántúl, Dunántúl, 7626, Magyarország",46.0748645,18.2398524,46.0763222,18.2280746,"0.9253990501481445 km","170.17310681187567 km","1.25","PizzaAlgidaKészpénzes fizetés"
"310","Döner-Kebab Pizzéria","Coca-Cola Zero Lemon szénsavas üdítõital","370",4.7,522,"Mikepércsi út 10","Debrecen","Mikepércsi út, Epreskert, Debrecen, Debreceni járás, Hajdú-Bihar megye, Észak-Alföld, Alföld és Észak, 4030, Magyarország",47.5019142,21.6309493,47.531399,21.6259782,"3.2994604811186194 km","194.43205673808913 km","0.5","PizzaMagyarosGörögTörökKészpénzes fizetés"
"311","Döner-Kebab Pizzéria","Coca-Cola szénsavas üdítõital","370",4.7,522,"Mikepércsi út 10","Debrecen","Mikepércsi út, Epreskert, Debrecen, Debreceni járás, Hajdú-Bihar megye, Észak-Alföld, Alföld és Észak, 4030, Magyarország",47.5019142,21.6309493,47.531399,21.6259782,"3.2994604811186194 km","194.43205673808913 km","0.5","PizzaMagyarosGörögTörökKészpénzes fizetés"
"312","Döner-Kebab Pizzéria","Coca-Cola szénsavas üdítõital","460",4.7,522,"Mikepércsi út 10","Debrecen","Mikepércsi út, Epreskert, Debrecen, Debreceni járás, Hajdú-Bihar megye, Észak-Alföld, Alföld és Észak, 4030, Magyarország",47.5019142,21.6309493,47.531399,21.6259782,"3.2994604811186194 km","194.43205673808913 km","1.25","PizzaMagyarosGörögTörökKészpénzes fizetés"
"313","Döner-Kebab Pizzéria","Coca-Cola szénsavas üdítõital","270",4.7,522,"Mikepércsi út 10","Debrecen","Mikepércsi út, Epreskert, Debrecen, Debreceni járás, Hajdú-Bihar megye, Észak-Alföld, Alföld és Észak, 4030, Magyarország",47.5019142,21.6309493,47.531399,21.6259782,"3.2994604811186194 km","194.43205673808913 km","0.33","PizzaMagyarosGörögTörökKészpénzes fizetés"
"314","Döner-Kebab Pizzéria","Coca-Cola Zero szénsavas üdítõital","370",4.7,522,"Mikepércsi út 10","Debrecen","Mikepércsi út, Epreskert, Debrecen, Debreceni járás, Hajdú-Bihar megye, Észak-Alföld, Alföld és Észak, 4030, Magyarország",47.5019142,21.6309493,47.531399,21.6259782,"3.2994604811186194 km","194.43205673808913 km","0.5","PizzaMagyarosGörögTörökKészpénzes fizetés"
"315","Döner-Kebab Pizzéria","Coca-Cola Zero szénsavas üdítõital","270",4.7,522,"Mikepércsi út 10","Debrecen","Mikepércsi út, Epreskert, Debrecen, Debreceni járás, Hajdú-Bihar megye, Észak-Alföld, Alföld és Észak, 4030, Magyarország",47.5019142,21.6309493,47.531399,21.6259782,"3.2994604811186194 km","194.43205673808913 km","0.33","PizzaMagyarosGörögTörökKészpénzes fizetés"
"316","Duna Döner Szeged","Coca-Cola Zero Lemon szénsavas üdítõital","490",4.7,450,"Oskola utca 23","Szeged","Duna Döner, 23, Oskola utca, Franciahögy lakópark, Belváros, Szeged, Szegedi járás, Csongrád-Csanád megye, Dél-Alföld, Alföld és Észak, 6720, Magyarország",46.250014,20.1491409,46.2546312,20.1486016,"0.5149126536756814 km","162.34359773884356 km","0.5","PizzaHamburgerGrillTörökNetPincér GO"
"317","Duna Döner Szeged","Coca-Cola Zero Lemon szénsavas üdítõital","395",4.7,450,"Oskola utca 23","Szeged","Duna Döner, 23, Oskola utca, Franciahögy lakópark, Belváros, Szeged, Szegedi járás, Csongrád-Csanád megye, Dél-Alföld, Alföld és Észak, 6720, Magyarország",46.250014,20.1491409,46.2546312,20.1486016,"0.5149126536756814 km","162.34359773884356 km","0.33","PizzaHamburgerGrillTörökNetPincér GO"
"318","Duna Döner Szeged","Coca-Cola Zero Vanilla szénsavas üdítõital","490",4.7,450,"Oskola utca 23","Szeged","Duna Döner, 23, Oskola utca, Franciahögy lakópark, Belváros, Szeged, Szegedi járás, Csongrád-Csanád megye, Dél-Alföld, Alföld és Észak, 6720, Magyarország",46.250014,20.1491409,46.2546312,20.1486016,"0.5149126536756814 km","162.34359773884356 km","0.5","PizzaHamburgerGrillTörökNetPincér GO"
"319","Duna Döner Szeged","Coca-Cola Light szénsavas üdítõital","490",4.7,450,"Oskola utca 23","Szeged","Duna Döner, 23, Oskola utca, Franciahögy lakópark, Belváros, Szeged, Szegedi járás, Csongrád-Csanád megye, Dél-Alföld, Alföld és Észak, 6720, Magyarország",46.250014,20.1491409,46.2546312,20.1486016,"0.5149126536756814 km","162.34359773884356 km","0.5","PizzaHamburgerGrillTörökNetPincér GO"
"320","Duna Döner Szeged","Coca-Cola szénsavas üdítõital","490",4.7,450,"Oskola utca 23","Szeged","Duna Döner, 23, Oskola utca, Franciahögy lakópark, Belváros, Szeged, Szegedi járás, Csongrád-Csanád megye, Dél-Alföld, Alföld és Észak, 6720, Magyarország",46.250014,20.1491409,46.2546312,20.1486016,"0.5149126536756814 km","162.34359773884356 km","0.5","PizzaHamburgerGrillTörökNetPincér GO"
"321","Elefántos Étterem és Pizzéria","Coca-Cola szénsavas üdítõital","390",4.6,49,"Jókai tér 6","Pécs","Elefántos étterem és pizzéria, 6, Jókai tér, Schlauch-villatelep, Belváros, Pécs, Pécsi járás, Baranya megye, Dél-Dunántúl, Dunántúl, 7621, Magyarország",46.0756034,18.2273436,46.0763222,18.2280746,"0.09788341736701789 km","170.44610224431275 km","0.33","PizzaOlaszAlgidaKészpénzes fizetésSZÉP kártyás fizetés"
"322","Elefántos Étterem és Pizzéria","Coca-Cola szénsavas üdítõital","650",4.6,49,"Jókai tér 6","Pécs","Elefántos étterem és pizzéria, 6, Jókai tér, Schlauch-villatelep, Belváros, Pécs, Pécsi járás, Baranya megye, Dél-Dunántúl, Dunántúl, 7621, Magyarország",46.0756034,18.2273436,46.0763222,18.2280746,"0.09788341736701789 km","170.44610224431275 km","1.75","PizzaOlaszAlgidaKészpénzes fizetésSZÉP kártyás fizetés"
"323","Elefántos Étterem és Pizzéria","Coca-Cola Zero szénsavas üdítõital","650",4.6,49,"Jókai tér 6","Pécs","Elefántos étterem és pizzéria, 6, Jókai tér, Schlauch-villatelep, Belváros, Pécs, Pécsi járás, Baranya megye, Dél-Dunántúl, Dunántúl, 7621, Magyarország",46.0756034,18.2273436,46.0763222,18.2280746,"0.09788341736701789 km","170.44610224431275 km","1.75","PizzaOlaszAlgidaKészpénzes fizetésSZÉP kártyás fizetés"
"324","Elefántos Étterem és Pizzéria","Coca-Cola Zero szénsavas üdítõital","390",4.6,49,"Jókai tér 6","Pécs","Elefántos étterem és pizzéria, 6, Jókai tér, Schlauch-villatelep, Belváros, Pécs, Pécsi járás, Baranya megye, Dél-Dunántúl, Dunántúl, 7621, Magyarország",46.0756034,18.2273436,46.0763222,18.2280746,"0.09788341736701789 km","170.44610224431275 km","0.33","PizzaOlaszAlgidaKészpénzes fizetésSZÉP kártyás fizetés"
"325","Facebistro","Coca-Cola szénsavas üdítõital","460",5,4,"Hollán Ernõ utca 13-15.","Budapest","13-15, Hollán Ernõ utca, Újlipótváros, XIII. kerület, Budapest, Közép-Magyarország, 1136, Magyarország",47.5148216,19.0505977,47.4983815,19.0404707,"1.9806471848104665 km","1.546154330152603 km","0.33","OlaszMagyarosPizzaNetPincér GOSZÉP kártyás fizetés"
"326","Facebistro","Coca-Cola Zero szénsavas üdítõital","460",5,4,"Hollán Ernõ utca 13-15.","Budapest","13-15, Hollán Ernõ utca, Újlipótváros, XIII. kerület, Budapest, Közép-Magyarország, 1136, Magyarország",47.5148216,19.0505977,47.4983815,19.0404707,"1.9806471848104665 km","1.546154330152603 km","0.33","OlaszMagyarosPizzaNetPincér GOSZÉP kártyás fizetés"
"327","Fõnix Pizzéria","Coca-Cola szénsavas üdítõital","390",4.8,371,"Hunyadi utca 2","Pécs","Hunyadi János utca, Zidina, Mecsekoldal, Pécs, Pécsi járás, Baranya megye, Dél-Dunántúl, Dunántúl, 7625, Magyarország",46.0890802,18.2240858,46.0763222,18.2280746,"1.4512630456391997 km","169.14416351590728 km","0.33","OlaszPizzaKészpénzes fizetés"
"328","Fõnix Pizzéria","Coca-Cola szénsavas üdítõital","650",4.8,371,"Hunyadi utca 2","Pécs","Hunyadi János utca, Zidina, Mecsekoldal, Pécs, Pécsi járás, Baranya megye, Dél-Dunántúl, Dunántúl, 7625, Magyarország",46.0890802,18.2240858,46.0763222,18.2280746,"1.4512630456391997 km","169.14416351590728 km","1.75","OlaszPizzaKészpénzes fizetés"
"329","Fõnix Pizzéria","Coca-Cola Zero szénsavas üdítõital","390",4.8,371,"Hunyadi utca 2","Pécs","Hunyadi János utca, Zidina, Mecsekoldal, Pécs, Pécsi járás, Baranya megye, Dél-Dunántúl, Dunántúl, 7625, Magyarország",46.0890802,18.2240858,46.0763222,18.2280746,"1.4512630456391997 km","169.14416351590728 km","0.33","OlaszPizzaKészpénzes fizetés"
"330","Fõnix Pizzéria","Coca-Cola Zero szénsavas üdítõital","650",4.8,371,"Hunyadi utca 2","Pécs","Hunyadi János utca, Zidina, Mecsekoldal, Pécs, Pécsi járás, Baranya megye, Dél-Dunántúl, Dunántúl, 7625, Magyarország",46.0890802,18.2240858,46.0763222,18.2280746,"1.4512630456391997 km","169.14416351590728 km","1.75","OlaszPizzaKészpénzes fizetés"
"331","Full Pizza","Coca-Cola szénsavas üdítõital","390",4.5,229,"Sarló utca 2","Debrecen","Valhalla Sörözõ, 2, Sarló utca, Sámsonikert, Debrecen, Debreceni járás, Hajdú-Bihar megye, Észak-Alföld, Alföld és Észak, 4028, Magyarország",47.5382002,21.6397525,47.531399,21.6259782,"1.2835118769096603 km","195.07197769317185 km","0.5","PizzaKészpénzes fizetésSZÉP kártyás fizetés"
"332","Full Pizza","Coca-Cola Zero Lemon szénsavas üdítõital","390",4.5,229,"Sarló utca 2","Debrecen","Valhalla Sörözõ, 2, Sarló utca, Sámsonikert, Debrecen, Debreceni járás, Hajdú-Bihar megye, Észak-Alföld, Alföld és Észak, 4028, Magyarország",47.5382002,21.6397525,47.531399,21.6259782,"1.2835118769096603 km","195.07197769317185 km","0.5","PizzaKészpénzes fizetésSZÉP kártyás fizetés"
"333","Full Pizza","Coca-Cola Zero szénsavas üdítõital","390",4.5,229,"Sarló utca 2","Debrecen","Valhalla Sörözõ, 2, Sarló utca, Sámsonikert, Debrecen, Debreceni járás, Hajdú-Bihar megye, Észak-Alföld, Alföld és Észak, 4028, Magyarország",47.5382002,21.6397525,47.531399,21.6259782,"1.2835118769096603 km","195.07197769317185 km","0.5","PizzaKészpénzes fizetésSZÉP kártyás fizetés"
"334","Full Pizza","Coca-Cola szénsavas üdítõital","280",4.5,229,"Sarló utca 2","Debrecen","Valhalla Sörözõ, 2, Sarló utca, Sámsonikert, Debrecen, Debreceni járás, Hajdú-Bihar megye, Észak-Alföld, Alföld és Észak, 4028, Magyarország",47.5382002,21.6397525,47.531399,21.6259782,"1.2835118769096603 km","195.07197769317185 km","0.33","PizzaKészpénzes fizetésSZÉP kártyás fizetés"
"335","Full Pizza","Coca-Cola szénsavas üdítõital","850",4.5,229,"Sarló utca 2","Debrecen","Valhalla Sörözõ, 2, Sarló utca, Sámsonikert, Debrecen, Debreceni járás, Hajdú-Bihar megye, Észak-Alföld, Alföld és Észak, 4028, Magyarország",47.5382002,21.6397525,47.531399,21.6259782,"1.2835118769096603 km","195.07197769317185 km","2.25","PizzaKészpénzes fizetésSZÉP kártyás fizetés"
"336","Görög Pizzéria","Coca-Cola szénsavas üdítõital","380",4.7,101,"Fürj utca 29","Szeged","Görög Pizzéria, 29, Fürj utca, Tömörkény-üdülõtelep, Újszeged, Szeged, Szegedi járás, Csongrád-Csanád megye, Dél-Alföld, Alföld és Észak, 6726, Magyarország",46.2513936,20.1721549,46.2546312,20.1486016,"1.8514943974042366 km","163.12453038830367 km","0.5","MagyarosPizzaKészpénzes fizetés"
"337","Görög Pizzéria","Coca-Cola Zero szénsavas üdítõital","470",4.7,101,"Fürj utca 29","Szeged","Görög Pizzéria, 29, Fürj utca, Tömörkény-üdülõtelep, Újszeged, Szeged, Szegedi járás, Csongrád-Csanád megye, Dél-Alföld, Alföld és Észak, 6726, Magyarország",46.2513936,20.1721549,46.2546312,20.1486016,"1.8514943974042366 km","163.12453038830367 km","1.25","MagyarosPizzaKészpénzes fizetés"
"338","Grand Re Pizza Hungary","Coca-Cola szénsavas üdítõital","250",4.7,119,"Akácfa utca 65.","Budapest","65, Akácfa utca, Terézváros, VI. kerület, Budapest, Közép-Magyarország, 1073, Magyarország",47.5018885,19.063689,47.4983815,19.0404707,"1.792271797767323 km","1.0253055918082952 km","0.33","PizzaNetPincér GOSZÉP kártyás fizetésÉrintkezésmentes kiszállítás"
"339","Grand Re Pizza Hungary","Coca-Cola szénsavas üdítõital","350",4.7,119,"Akácfa utca 65.","Budapest","65, Akácfa utca, Terézváros, VI. kerület, Budapest, Közép-Magyarország, 1073, Magyarország",47.5018885,19.063689,47.4983815,19.0404707,"1.792271797767323 km","1.0253055918082952 km","0.5","PizzaNetPincér GOSZÉP kártyás fizetésÉrintkezésmentes kiszállítás"
"340","Grand Re Pizza Hungary","Coca-Cola Zero szénsavas üdítõital","250",4.7,119,"Akácfa utca 65.","Budapest","65, Akácfa utca, Terézváros, VI. kerület, Budapest, Közép-Magyarország, 1073, Magyarország",47.5018885,19.063689,47.4983815,19.0404707,"1.792271797767323 km","1.0253055918082952 km","0.33","PizzaNetPincér GOSZÉP kártyás fizetésÉrintkezésmentes kiszállítás"
"341","Grand Re Pizza Hungary","Coca-Cola Zero szénsavas üdítõital","350",4.7,119,"Akácfa utca 65.","Budapest","65, Akácfa utca, Terézváros, VI. kerület, Budapest, Közép-Magyarország, 1073, Magyarország",47.5018885,19.063689,47.4983815,19.0404707,"1.792271797767323 km","1.0253055918082952 km","0.5","PizzaNetPincér GOSZÉP kártyás fizetésÉrintkezésmentes kiszállítás"
"342","Happy Hippo","Coca-Cola szénsavas üdítõital","320",4.8,462,"Esztergár Lajos utca 10","Pécs","Esztergár Lajos utca, Uránbányász-tér, Uránváros, Pécs, Pécsi járás, Baranya megye, Dél-Dunántúl, Dunántúl, 7633, Magyarország",46.0636314,18.1942527,46.0763222,18.2280746,"2.9726591294328517 km","172.6269519806575 km","0.33","PizzaKészpénzes fizetésSZÉP kártyás fizetés"
"343","Happy Hippo","Coca-Cola szénsavas üdítõital (0,5l)","420",4.8,462,"Esztergár Lajos utca 10","Pécs","Esztergár Lajos utca, Uránbányász-tér, Uránváros, Pécs, Pécsi járás, Baranya megye, Dél-Dunántúl, Dunántúl, 7633, Magyarország",46.0636314,18.1942527,46.0763222,18.2280746,"2.9726591294328517 km","172.6269519806575 km","05","PizzaKészpénzes fizetésSZÉP kártyás fizetés"
"344","Happy Hippo","Coca-Cola Zero szénsavas üdítõital","650",4.8,462,"Esztergár Lajos utca 10","Pécs","Esztergár Lajos utca, Uránbányász-tér, Uránváros, Pécs, Pécsi járás, Baranya megye, Dél-Dunántúl, Dunántúl, 7633, Magyarország",46.0636314,18.1942527,46.0763222,18.2280746,"2.9726591294328517 km","172.6269519806575 km","1.25","PizzaKészpénzes fizetésSZÉP kártyás fizetés"
"345","Happy Hippo","Coca-Cola szénsavas üdítõital (1,25l)","650",4.8,462,"Esztergár Lajos utca 10","Pécs","Esztergár Lajos utca, Uránbányász-tér, Uránváros, Pécs, Pécsi járás, Baranya megye, Dél-Dunántúl, Dunántúl, 7633, Magyarország",46.0636314,18.1942527,46.0763222,18.2280746,"2.9726591294328517 km","172.6269519806575 km","125","PizzaKészpénzes fizetésSZÉP kártyás fizetés"
"346","HappyHOT Pizza DEBRECEN","Coca-Cola szénsavas üdítõital","590",4.6,421,"Bethlen utca 46","Debrecen","46, Bethlen utca, Péterfia, Debrecen, Debreceni járás, Hajdú-Bihar megye, Észak-Alföld, Alföld és Észak, 4026, Magyarország",47.53614885,21.6214221,47.531399,21.6259782,"0.6297369541119756 km","193.69094606392002 km","1.25","OlaszMagyarosPizzaKészpénzes fizetésSZÉP kártyás fizetés"
"347","HappyHOT Pizza DEBRECEN","Coca-Cola Zero szénsavas üdítõital","590",4.6,421,"Bethlen utca 46","Debrecen","46, Bethlen utca, Péterfia, Debrecen, Debreceni járás, Hajdú-Bihar megye, Észak-Alföld, Alföld és Észak, 4026, Magyarország",47.53614885,21.6214221,47.531399,21.6259782,"0.6297369541119756 km","193.69094606392002 km","1.25","OlaszMagyarosPizzaKészpénzes fizetésSZÉP kártyás fizetés"
"348","Ibolya Pizza","Coca-Cola Zero szénsavas üdítõital","400",4.3,24,"Ferenciek tere 5","Budapest","Ibolya espresso, 5, Ferenciek tere, Belváros, Budapest, Közép-Magyarország, 1053, Magyarország",47.4922815,19.0564725,47.4983815,19.0404707,"1.3833887889540222 km","1.0717133625212434 km","0.5","MagyarosPizzaNetPincér GOSZÉP kártyás fizetésÉrintkezésmentes kiszállítás"
