ID,ShortDesc,Prices,Engine,Year,Displacement,Power_kW,Horsepower,Km,PictureCount
16248070,RENAULT MEGANE CC 1.9 dCi Dynamique,1990000Ft,Dízel,2011/9,1870,96,131,209000,12
16287472,RENAULT MEGANE Grandtour 1.2 TCe Expression Stop&Start MEGKÍMÉLT ÁLLAPOTÚ !!,1995000Ft,Benzin,2013/4,1198,85,116,120000,9
16293189,RENAULT MEGANE 1.6 dCi Bose Stop&Start Navi.Panoráma tető. Szabadkéz. Azonnal vihető!!,1999000Ft,Dízel,2012/11,1598,96,131,166000,12
16272582,RENAULT MEGANE 1.6 Expression SZERVIZKÖNYV. ALUFELNI MV: 2022.01.31,1999000Ft,Benzin,2010/9,1598,81,110,146954,11
16124993,RENAULT MEGANE Grandtour 1.6 TomTom EURO5,"1889000Ft+Reg.adó,Fizetendő: 1999000Ft",Benzin,2011/6,1598,81,110,185000,6
16030894,RENAULT MEGANE Grandtour 1.9 dCi Privilege EURO5 GT Line gyári sport felszereltség! NAVI!,1999000Ft,Dízel,2012/2,1870,96,131,250000,12
15906953,RENAULT MEGANE Grandtour 1.5 dCi Advantage MAGYARORSZÁGI! ELSŐ TULAJDONOS!,1999000Ft,Dízel,2013/11,1461,66,90,134535,12
15800337,RENAULT MEGANE 1.5 DCI BOSE 121.000KM,1999000Ft,Dízel,2011/2,1461,81,110,121457,11
15645289,RENAULT MEGANE Grandtour 1.5 dCi Business Frissen szervizelt!,1999000Ft,Dízel,2014/10,1461,70,95,203000,12
15470794,RENAULT MEGANE 1.6 Advantage 92EKM 1 TUL,1999000Ft,Benzin,2011/4,1598,74,101,92000,6
14930334,RENAULT MEGANE Grandtour 1.5 dCi Advantage garanciával . ingyen szervízekkel,1999000Ft,Dízel,2013/11,1461,66,90,203,11
14863888,RENAULT MEGANE 1.6 Dynamique,1999000Ft,Benzin,2012/6,1598,81,110,94000,6
15918409,RENAULT MEGANE 1.4 TCe Dynamique GT line,1999900Ft,Benzin,2011/1,1397,96,131,129000,6
16290139,RENAULT MEGANE Grandtour 1.2 TCe Business Start&Stop NAVIGÁCIÓ!!!!!!DIGITKLÍMA!!!!!!,1999999Ft,Benzin,2012/6,1198,85,116,141160,6
16260069,RENAULT MEGANE 1.5 dCi Limited,2000000Ft,Dízel,2015/6,1461,81,110,216890,0
16299165,RENAULT MEGANE 1.5 dCi Limited,2090000Ft,Dízel,2015/6,1461,70,95,214990,6
15183587,RENAULT MEGANE 1.5 dCi Energy Business Navigation,2090000Ft,Dízel,2014/4,1461,70,95,168584,12
14721660,RENAULT MEGANE Grandtour 1.5 dCi Expression,2090000Ft,Dízel,2012/11,1461,66,90,170000,5
16282812,RENAULT MEGANE Grandtour 1.5 dCi Energy Business Sérülésmentes. Navi. Digitklíma. Tolatóradar,2098890Ft,Dízel,2015/7,1461,81,110,219870,12
16257718,RENAULT MEGANE 1.6 Authentique 47.600 km,2099000Ft,Benzin,2012/10,1598,74,101,47600,10
16188351,RENAULT MEGANE 1.5 dCi Business NAVIS,2099000Ft,Dízel,2015/7,1461,70,95,219000,12
16064949,RENAULT MEGANE 1.2 TCe Dynamique Start&Stop,2099000Ft,Benzin,2014/7,1198,85,116,119000,6
16013999,RENAULT MEGANE 1.6 Dynamique 67.000 km magyar. 1 gazdás!,2099000Ft,Benzin,2011/7,1598,74,101,67120,6
15827360,RENAULT MEGANE 1.6 TomTom 125.995 km ! Navigáció !,2099000Ft,Benzin,2009/10,1598,81,110,125995,12
16279883,RENAULT MEGANE 1.9 dCi Dynamique EURO5,2100000Ft,Dízel,2012/2,1870,96,131,245500,9
16263369,RENAULT MEGANE 1.5 dCi Advantage,2100000Ft,Dízel,2013/4,1461,81,110,134000,3
16148852,RENAULT MEGANE Grandtour 1.4 TCe Privilege Klíma.ABS135000 km,2149000Ft,Benzin,2010/8,1397,96,131,135000,9
16256104,RENAULT MEGANE 1.5 dCi Advantage,2150000Ft,Dízel,2011/6,1461,88,120,217000,10
16207225,RENAULT MEGANE 1.6 Expression Navi - klíma - kitűnő - 6 seb,2170000Ft,Benzin,2011/7,1598,81,110,117682,12
12908243,RENAULT MEGANE 1.2 TCe Dynamique Start&Stop,2180000Ft,Benzin,2013,1198,85,116,114700,6
16297900,RENAULT MEGANE 1.5 dCi Business,2190000Ft,Dízel,2015/7,1461,70,95,175113,6
16297420,RENAULT MEGANE Grandtour 1.6 Expression EURO5 Azonnal vihető,2190000Ft,Benzin,2010/12,1598,81,110,117500,6
16243870,RENAULT MEGANE Dynamic 2.0 Automata 140LE 63000Km,2190000Ft,Benzin,2011/5,1998,100,136,63960,12
16226937,RENAULT MEGANE 1.5 dCi Expression 110 LE - KIVÁLÓ ÁLLAPOTÚ. TEGYE PRÓBÁRA,2190000Ft,Dízel,2012/7,1461,81,110,105000,9
16202539,RENAULT MEGANE Grandtour 1.6 dCi Dyna. Stop&Start,2190000Ft,Dízel,2012/10,1598,96,131,193813,10
16188539,RENAULT MEGANE Grandtour 1.6 Expression EURO5 1.Tulaj.NAVI.Kitűnő állapot,2190000Ft,Benzin,2012/1,1598,81,110,153596,11
16141827,RENAULT MEGANE Grandtour 1.6 Advantage AZONNAL VIHETŐ! SZOMBATON IS!TEMPOMAT! PARKRADAR,2190000Ft,Benzin,2012/10,1598,81,110,109800,12
14861122,RENAULT MEGANE Grandtour 1.5 dCi Dyn. EDC Automata Nagy Navi,2190000Ft,Dízel,2013/2,1461,81,110,125300,10
16217507,RENAULT MEGANE CC 1.4 TCe Dynamique GT-line. első-hátsó park radar. szabadkéz.tempomat.STB,2198000Ft,Benzin,2011/7,1397,96,131,152000,12
16261958,RENAULT MEGANE Grandtour 1.5 dCi Limited MAGYAR 161000KM NAVI,2199000Ft,Dízel,2014/8,1461,81,110,161390,12
16286074,RENAULT MEGANE Grandtour 2.0 dCi FAP Dynamique FAP EURO5 (Automata) UJSZERU KLIMAS!!!!,2199000Ft,Dízel,2011/5,1995,110,150,169000,3
16060768,RENAULT MEGANE CC 1.4 TCe Dynamique,2199000Ft,Benzin,2011/4,1397,96,131,75620,12
16209855,RENAULT MEGANE 1.2 TCe Dynamique Start&Stop NAVI.PDC.SZKÖNYV,2199999Ft,Benzin,2012/6,1198,85,116,120000,7
16264035,RENAULT MEGANE 1.5 dCi Business EDC,2200000Ft,Dízel,2014/8,1461,81,110,150000,6
16131689,RENAULT MEGANE CC 1.5 dCi Dynamique Monaco GP Magánszemélytől!,2220000Ft,Dízel,2012/7,1461,81,110,133518,12
16058879,RENAULT MEGANE Grandtour 1.5 dCi Intens EDC 100%KM-NAVI-KEYLESS-GO-FÉLBŐR,2248888Ft,Dízel,2016,1461,81,110,178884,12
16268182,RENAULT MEGANE Grandtour 1.5 dCi Dynamique GT-LINE 83500KM!,2250000Ft,Dízel,2013/11,1461,81,110,83492,6
15424837,RENAULT MEGANE Grandtour 1.5 dCi Energy Business BŐR-NAVI-RADAR AUTOMATA-ÁFÁS,2288888Ft,Dízel,2016,1461,81,110,181272,12
16238272,RENAULT MEGANE 1.5 dCi Energy Business 1 ÉV GARANCIA!,2290000Ft,Dízel,2015/7,1461,70,95,101500,12
15721714,RENAULT MEGANE 1.5 dCi Dynamique Berline Magyar-Sz.könyv-KM GARANCIA,2290000Ft,Dízel,2013/4,1461,81,110,139347,12
16058893,RENAULT MEGANE Grandtour 1.5 dCi Intens EDC NAVI-KEYLESS-GO-FÉLBŐR,2299900Ft,Dízel,2016,1461,81,110,155125,12
16199407,RENAULT MEGANE 1.6 Generation,2300000Ft,Benzin,2012/5,1598,74,101,51243,6
14533153,RENAULT MEGANE 1.5 dCi Limited,2300000Ft,Dízel,2015/11,1461,81,110,161000,6
16071602,RENAULT MEGANE Grandtour 1.5 dCi Limited Mo-i! Szkönyv! Első tulaj! Végig szervizelt! Szép állapotban!,2349000Ft,Dízel,2015/10,1461,81,110,190233,12
16300285,RENAULT MEGANE 2.0 dCi FAP GT Megane 2.0 dci GT,2350000Ft,Dízel,2011/3,1995,118,160,79800,6
15589433,RENAULT MEGANE Grandtour 1.5 dCi Energy Business RADAR-NAVI-BŐR-AUTOMATA-ÁFÁS,2388888Ft,Dízel,2016,1461,81,110,195867,12
15479934,RENAULT MEGANE Grandtour 1.5 dCi Energy Business BŐR-NAVI-RADAR AUTOMATA-ÁFÁS,2388888Ft,Dízel,2016,1461,81,110,182897,12
16297053,RENAULT MEGANE Grandtour 1.4 TCe Privilege,2390000Ft,Benzin,2010/12,1397,96,131,98000,7
16286522,RENAULT MEGANE 1.5 dCi Advantage kevés km. szép állapotban,2399000Ft,Dízel,2013/3,1461,81,110,51500,6
15836535,RENAULT MEGANE 1.4 TCe Dynamique GT-Line,2399000Ft,Benzin,2011/4,1397,96,131,65487,11
16246616,RENAULT MEGANE 1.2 TCe Dynamique Start&Stop SZERVIZK..SÉRÜLÉSMENTES.ÜLÉSFŰTÉS,2399999Ft,Benzin,2013/6,1198,85,116,103977,6
16033945,RENAULT MEGANE Grandtour 1.6 Limited 17-ES ALUFELNIK / GYÖNYÖRŰ,2399999Ft,Benzin,2015/8,1598,81,110,171000,10
14454883,RENAULT MEGANE 1.9 dCi Dynamique EURO5,2399999Ft,Dízel,2011/9,1870,96,131,208000,6
16256769,RENAULT MEGANE 1.6 Limited Azonnal elvihető! Megbízható! Friss Műszaki!,2449000Ft,Benzin,2015/8,1598,81,110,171918,12
16302243,RENAULT MEGANE Grandtour 1.6 Advantage,2450000Ft,Benzin,2013/7,1598,74,101,69053,6
16197423,RENAULT MEGANE 2.0 TCe Dynamique,2475000Ft,Benzin,2009/6,1998,132,179,117500,6
16169249,RENAULT MEGANE Grandtour 1.5 dCi Business,2489000Ft,Dízel,2015/5,1461,81,110,140855,12
16270003,RENAULT MEGANE GrandCoupé 1.6 SCe Intens,2490000Ft,Benzin,2017/12,1598,84,114,287000,5
16243207,RENAULT MEGANE Grandtour 1.5 dCi Energy Limited MAGYAR 1.TUL-LED-T.RADAR!,2490000Ft,Dízel,2016/5,1461,81,110,178065,12
16176512,RENAULT MEGANE Grandtour 1.5 dCi Energy Limited MAGYAR 1.TUL-LED-T.RADAR!,2490000Ft,Dízel,2016/5,1461,81,110,195402,12
15988607,RENAULT MEGANE Grandtour 1.5 dCi Energy Limited Végig vezetett szervizkönyv. Leinformálható,2490000Ft,Dízel,2016/5,1461,81,110,145282,5
15120775,RENAULT MEGANE Grandtour 1.5 dCi Energy Limited Mo.-i. 1 Tul. ÁFA -s!,2490000Ft,Dízel,2016/5,1461,81,110,172489,12
16295528,RENAULT MEGANE 1.9 dCi Monaco GP CABRIO.NAVI.BŐR,2499000Ft,Dízel,2012/6,1870,96,131,116000,12
16294080,RENAULT MEGANE 1.5 dCi Energy 1.TULAJ! 54.000KM!SZERVIZKÖNYV! FRISS VIZSGA! VONÓHOROG!,2499000Ft,Dízel,2014/7,1461,81,110,54000,12
16071076,RENAULT MEGANE 1.6 Advantage 2. moi. tul. 58e km,2499000Ft,Benzin/Gáz,2013/9,1598,74,101,58000,4
16005914,RENAULT MEGANE Grandtour 1.2 TCe Dynamique Stop&Start VEZETETT SZERVIZKÖNYV! GYÁRI ÁLLAPOT! GARANCIA! FRISS MŰSZAKI!,2499999Ft,Benzin,2013/3,1198,85,116,161031,12
15901260,RENAULT MEGANE 2.0 TCe Dynamique,2540000Ft,Benzin,2009/4,1998,132,179,125000,6
16031851,RENAULT MEGANE 2.0 TCe GT,2550000Ft,Benzin,2011/10,1998,132,179,208700,6
16197626,RENAULT MEGANE Grandtour 1.6 SCe Zen Különleges megjelenés .makulátlan állapot .2 kártya .dinamikus motor.hideg klíma,2555555Ft,Benzin,2015/11,1598,84,114,170000,6
16299543,RENAULT MEGANE 1.2 TCe Limited Start&Stop LED.NAVI.MÉDIA.ALUFELNI.DIGITKLÍMA.ÜLÉSFŰTÉS.TEMPOMAT.RADAR,2590000Ft,Benzin,2015/12,1198,85,116,81470,12
16287927,RENAULT MEGANE Grandtour 1.5 dCi Business,2590000Ft,Dízel,2015/3,1461,81,110,113715,12
16256243,RENAULT MEGANE 1.6 Authentique Magyarországi. 6 seb.. tempomat,2590000Ft,Benzin,2014/7,1598,81,110,93500,4
16230610,RENAULT MEGANE Grandtour 1.5 dCi Limited 161Ekm!Magyar.vez.szervízkönyv!,2590000Ft,Dízel,2016/6,1461,81,110,161842,12
16266698,RENAULT MEGANE 2.0 TCe GT CC Coupe-Cabrio,2600000Ft,Benzin,2011/4,1998,132,179,159000,6
16183115,RENAULT MEGANE Grandtour 1.6 dCi Bose Start&Stop,2650000Ft,Dízel,2014/11,1598,96,131,185986,6
16296425,RENAULT MEGANE Grandtour 1.6 dCi Bose Start&Stop Magyar. 1. tulaj. vez. szervízkönyv,2688000Ft,Dízel,2016/5,1598,96,131,194150,0
16300415,RENAULT MEGANE 1.2 TCe Expression Start&Stop,2690000Ft,Benzin,2014/4,1198,85,116,94000,6
16291096,RENAULT MEGANE Grandtour 1.6 dCi Energy Bose 189Ekm!Magyar.vez.szervízkönyv!,2690000Ft,Dízel,2016/5,1598,96,131,189417,8
16243286,RENAULT MEGANE Grandtour 1.5 dCi Energy Limited MAGYAR 1.TUL-LED-T.RADAR!,2690000Ft,Dízel,2016/5,1461,81,110,158350,12
16216384,RENAULT MEGANE Grandtour 1.5 dCi Energy Limited MAGYAR 1.TUL-LED-T.RADAR!,2690000Ft,Dízel,2016/5,1461,81,110,178677,12
16176733,RENAULT MEGANE Grandtour 1.5 dCi Energy Limited MAGYAR 1.TUL-LED-T.RADAR!,2690000Ft,Dízel,2016/5,1461,81,110,160828,12
16054261,RENAULT MEGANE 1.5 dCi Limited Magyarországi - Gesztenyebarna - Friss szervíz,2690000Ft,Dízel,2016/6,1461,81,110,119000,8
15425204,RENAULT MEGANE 1.6 Expression GYÖNYÖRŰ ÁLLAPOT 1TULAJDONOS,2690000Ft,Benzin,2015/1,1598,81,110,171841,11
16273596,RENAULT MEGANE 2.0 TCe GT XENON-NAVI-BŐR-19KERÉK!AKÁR 0 FT-TÓL!!!,2699000Ft,Benzin,2010/4,1998,132,179,133717,12
15904935,RENAULT MEGANE Grandtour 1.5 dCi Limited MEGKÍMÉLT ÁLLAPOT 90-EZER KM !,2699000Ft,,,nan,nan,nan,nan,12
12175693,RENAULT MEGANE 1.4 TCe Dynamique 2020igMűV130LEMa1TulSzrvzkSzml,2699000Ft,Benzin,2010/3,1397,96,131,120000,12
16179423,RENAULT MEGANE 1.2 TCe Business Start&Stop,2750000Ft,Benzin,2014/2,1198,85,116,89252,12
16283631,RENAULT MEGANE Grandtour 1.5 dCi Energy Limited MAGYAR 1.TUL-LED-T.RADAR!,2790000Ft,Dízel,2016/5,1461,81,110,148484,12
16268780,RENAULT MEGANE 1.9 dCi Monaco GP kisebb csere lehetséges,2790000Ft,Dízel,2012/2,1870,96,131,149000,11
16215581,RENAULT MEGANE Grandtour 1.5 dCi Energy Limited MAGYAR 1.TUL-LED-T.RADAR!,2790000Ft,Dízel,2016/5,1461,81,110,155842,12
16175822,RENAULT MEGANE Grandtour 1.5 dCi Energy Limited MAGYAR 1.TUL-LED-T.RADAR!,2790000Ft,Dízel,2016/5,1461,81,110,131111,12
15630108,RENAULT MEGANE Grandtour 1.5 dCi Energy Limited Navi. tempomat. félbőr kárpit! Megkímélt szép állapotban!,2790000Ft,Dízel,2016/6,1461,81,110,129000,12
14849955,RENAULT MEGANE Grandtour 1.5 dCi Energy Limited Mo-i.. 1 Tul. ÁFA-s!,2790000Ft,Dízel,2015/12,1461,81,110,98742,12
16230051,RENAULT MEGANE 1.5 dCi Generation 82.135 km!! TomTom Navi! Ülésfűtés !,2799000Ft,Dízel,2013/12,1461,66,90,82135,12
15538213,RENAULT MEGANE 1.6 Magyar! 1 tulajdonos! 30ekm!,2799000Ft,Benzin,2014/11,1598,81,110,30100,11
16296869,RENAULT MEGANE Grandtour 1.5 dCi Energy Business,2850000Ft,Dízel,2016/7,1461,81,110,1239645,5
15099823,RENAULT MEGANE 1.2 TCe Dynamique Start&Stop,2850000Ft,Benzin,2014/7,1198,85,116,120000,6
16258398,RENAULT MEGANE Grandtour 1.5 dCi Energy Business,2890000Ft,Dízel,2015/9,1461,81,110,143000,12
16004736,RENAULT MEGANE Grandtour 1.6 Business MAGYARORSZÁGI!!118E KM!NAGY NAVI.TEMPOMAT!,2899000Ft,Benzin,2014/9,1598,81,110,118000,11
16240785,RENAULT MEGANE 1.5 dCi Zen,2900000Ft,Dízel,2016/11,1461,66,90,163000,6
15607593,RENAULT MEGANE Grandtour 1.5 dCi Intens 1. TULAJDONOSTÓL/ÁFÁS,2950000Ft,Dízel,2016/12,1461,81,110,230820,12
16286789,RENAULT MEGANE 1.5 dCi Limited,2978000Ft,Dízel,2015/5,1461,81,110,73016,6
16253019,RENAULT MEGANE Grandtour 1.6 Limited,2980000Ft,Benzin,2015/7,1598,81,110,105000,5
16187903,RENAULT MEGANE 1.5 dCi Zen 1 év GARANCIA! ÁFÁ-s!,2990000Ft,Dízel,2016/11,1461,66,90,222000,12
16144591,RENAULT MEGANE 1.2 TCe Energy Limited 77 ezer Km!!!,2990000Ft,Benzin,2016/7,1197,85,116,77000,12
16082770,RENAULT MEGANE Grandtour 1.6 dCi Bose Start&Stop Első tulajdonostól eladó!,2999000Ft,Dízel,2015/6,1598,96,131,168000,6
15366499,RENAULT MEGANE 1.5 dCi Business Mo-i! Szkönyv! 41 e km! Friss Szerviz! Friss műszaki! Garancia! Áfás!,2999000Ft,Dízel,2015/7,1461,70,95,41501,12
16285209,RENAULT MEGANE 1.5 dCi Limited,3088890Ft,Dízel,2016/9,1461,81,110,99740,6
16269352,RENAULT MEGANE Grandtour 1.5 dCi Energy Limited MAGYAR 1.TUL-LED-T.RADAR!,3090000Ft,Dízel,2016/8,1461,81,110,120583,12
16112574,RENAULT MEGANE Grandtour 1.5 dCi Limited MAGYAR/ÁFÁS/1.TULAJ,3099000Ft,Dízel,2016/7,1461,81,110,91980,9
16112612,RENAULT MEGANE Grandtour 1.5 dCi Limited MAGYAR/ÁFÁS/1.TULAJ,3150000Ft,Dízel,2016/7,1461,81,110,83266,12
16301329,RENAULT MEGANE 1.6 Limited 73 000 Km! Elektromos kézifék! Ajándék téli gumi!,3190000Ft,Benzin,2015/5,1598,81,110,73800,6
16261393,RENAULT MEGANE Grandtour 1.5 dCi Limited,3190000Ft,Dízel,2015/6,1461,70,95,64600,12
16078612,RENAULT MEGANE Grandtour 1.6 dCi Limited Start&Stop GT line,3200000Ft,Dízel,2015/6,1598,96,131,131000,6
15481126,RENAULT MEGANE 1.5 dCi Intens EDC,"3220000Ft+Reg.adó,Fizetendő: 3280000Ft",Dízel,2017/5,1461,81,110,139400,6
16175900,RENAULT MEGANE Grandtour 1.6 Limited,3285000Ft,Benzin,2015/6,1598,81,110,65000,6
16291540,RENAULT MEGANE Grandtour 1.6 dCi Bose Start&Stop MAGYAR 1.TUL-LED-NAVI-RADAR-130Le!,3290000Ft,Dízel,2016/5,1598,96,131,169345,12
16287054,RENAULT MEGANE Grandtour 1.5 dCi Intens Energy Magyar-Sz.könyv-KM GAR,3290000Ft,Dízel,2017/4,1461,81,110,160445,12
16258404,RENAULT MEGANE Grandtour 1.5 dCi Energy Business NAVI ALUFELNI SÁVTARTÓ,3290000Ft,Dízel,2016/12,1461,81,110,137000,12
15994836,RENAULT MEGANE Grandtour 1.5 dCi Zen Navi-Tempomat-Radar-Sz.könyv,3290000Ft,Dízel,2017/8,1461,81,110,169000,1
16256837,RENAULT MEGANE 1.5 dCi Zen VÉGIG SZERVIZES!,3299000Ft,Dízel,2016/6,1461,66,90,124000,9
16246644,RENAULT MEGANE 1.6 dCi Bose Start&Stop,3299000Ft,Dízel,2015/4,1598,96,131,39180,6
15818084,RENAULT MEGANE Grandtour 2.0 TCe GT EURO5,3299900Ft,Benzin,2011/7,1998,132,179,167000,6
16298999,RENAULT MEGANE Grandtour 1.5 dCi Energy Limited MAGYAR 1.TUL-LED-T.RADAR!,3390000Ft,Dízel,2016/8,1461,81,110,59954,12
16234728,RENAULT MEGANE Grandtour 1.6 dCi Bose Start&Stop MAGYAR 1.TUL-LED-NAVI-RADAR-130Le!,3390000Ft,Dízel,2016/5,1598,96,131,153026,12
16053376,RENAULT MEGANE Grandtour 1.5 dCi Intens Mo-i! Szkönyv! Áfás! Rengeteg extra! Végig szervizelt!,3399000Ft,Dízel,2016/12,1461,81,110,166880,12
16234070,RENAULT MEGANE 1.2 TCe Life,"3390000Ft+Reg.adó,Fizetendő: 3430000Ft",Benzin,2017/3,1197,74,101,65200,4
16276031,RENAULT MEGANE Grandtour 1.5 dCi Intens,3450000Ft,Dízel,2017/1,1461,81,110,119000,12
15793952,RENAULT MEGANE Grandtour 1.5 dCi Intens MAGYAR,3450000Ft,Dízel,2016/12,1461,81,110,176767,12
16109981,RENAULT MEGANE Grandtour 1.5 dCi Energy Limited NAVI - ELL. KM FUTÁS,3489000Ft,Dízel,2016/12,1461,81,110,129462,12
16283606,RENAULT MEGANE Grandtour 1.6 dCi Bose Start&Stop MAGYAR 1.TUL-LED-NAVI-RADAR-130Le!,3490000Ft,Dízel,2016/5,1598,96,131,127041,12
16258696,RENAULT MEGANE Grandtour 1.6 SCe Intens MAGYARORSZÁGI!1TULAJ!,3490000Ft,Benzin,2017/4,1598,84,114,169000,12
16243238,RENAULT MEGANE Grandtour 1.5 dCi Energy Limited MAGYAR 1.TUL-LED-T.RADAR!,3490000Ft,Dízel,2016/8,1461,81,110,48950,12
15991422,RENAULT MEGANE 1.6 SCe Zen,3499000Ft,Benzin,2016/11,1598,84,114,72000,2
15975480,RENAULT MEGANE Grandtour 1.5 dCi Energy Business SZERVIZK.SÉRÜLÉSMENTES.1 TULAJ,3499999Ft,Dízel,2017/2,1461,81,110,120755,6
15650296,RENAULT MEGANE Grandtour 1.5 dCi Energy Business LEINFORMÁLHATÓ 129-EZER KM !,3549000Ft,Dízel,2017/1,1461,81,110,129800,12
16211683,RENAULT MEGANE Grandtour 1.5 dCi Intens EDC MAGYAR-1.TUL-LED-D.KLIMA-TEMPOMAT!,3590000Ft,Dízel,2017/5,1461,81,110,166091,12
16211548,RENAULT MEGANE GrandCoupé 1.5 dCi Zen,3590000Ft,Dízel,2017/4,1461,81,110,110585,10
15934964,RENAULT MEGANE Grandtour 1.5 dCi Intens JÓ ÁLL.! KEV.FUTOTT.TÖRZSKÖNYV.ELŐRE EGYEZTETÉS SZÜKSÉGES,3590000Ft,Dízel,2017/1,1461,81,110,77782,6
16191523,RENAULT MEGANE Grandtour 1.2 TCe Bose Edition 78.000 KM! 1.TULAJ! SZERVIZKÖNYV! EURO 6,3599000Ft,Benzin,2016/4,1197,85,116,78000,12
16193385,RENAULT MEGANE 1.2 TCe Zen Magyarországi!,3650000Ft,Benzin,2016/12,1197,97,132,84000,6
15810629,RENAULT MEGANE Grandtour 1.2 TCe Zen,3650000Ft,Benzin,2017/5,1197,74,101,90000,6
16193486,RENAULT MEGANE GrandCoupé 1.6 SCe Life MAGYARORSZÁGI ELSŐ FORGALOMBA HELYEZÉSŰ. ELSŐ TULAJDONOSTÓL !,3699900Ft,Benzin,2018/5,1598,84,114,73249,12
15692210,RENAULT MEGANE 1.5 dCi Zen,3770000Ft,Dízel,2017/5,1461,81,110,59000,6
16257726,RENAULT MEGANE Grandtour 1.5 dCi Intens ÁFÁ-s.Virtual cockpit Navi Sávtartó 5.9%THM 12hó garancia /Vásárolja meg online/,3789900Ft,Dízel,2017/2,1461,81,110,92146,11
16276340,RENAULT MEGANE Grandtour 1.5 dCi Intens 113000km! Magyarországi!Garanciás,3790000Ft,Dízel,2017/4,1461,81,110,113000,6
16010078,RENAULT MEGANE GrandCoupé 1.6 SCe Life,3790000Ft,Benzin,2017/3,1598,84,114,50876,4
16261630,RENAULT MEGANE 1.6 SCe Zen MAGYAR-1TULAJ-GYÁRI FÉNY-VEZETETT SZERVIZTÖRTÉNET,3798000Ft,Benzin,2017/4,1598,84,114,84157,11
16294089,RENAULT MEGANE 1.5 dCi Energy Business 61747km. magyar. 1 tulaj. szervizkönyv,3799000Ft,Dízel,2017/9,1461,81,110,61747,12
16017219,RENAULT MEGANE 1.2 TCe Life Azonnal elvihető. 1-Tulaj. 18eKm. Tempomat. USB,3849890Ft,Benzin,2017/4,1197,74,101,18000,12
15910103,RENAULT MEGANE GrandCoupé 1.5 dCi Intens Áfás!,3850000Ft,Dízel,2018/2,1461,81,110,70000,4
16282591,RENAULT MEGANE 1.5 dCi Zen / ÁFÁS / MAGYARORSZÁGI / 1 TULAJ / GARANCIA /,3870000Ft,Dízel,2017/1,1461,81,110,98670,12
16156001,RENAULT MEGANE GrandCoupé 1.6 SCe Zen Magasan felszerelt!,3880000Ft,Benzin,2017/12,1598,84,114,81000,12
16216528,RENAULT MEGANE 1.5 dCi Intens Navi. Bőr. Digit. LED. 12hó garancia 5.9%THM ÁFÁ-s /Vásárolja meg online/,3889900Ft,Dízel,2016/11,1461,81,110,72183,10
16128775,RENAULT MEGANE GrandCoupé 1.6 SCe Intens Magyar első tulaj. vezetett sz könyv. Sérülés mentes,3890000Ft,Benzin,2017/7,1598,84,114,50193,10
16075477,RENAULT MEGANE 1.2 TCe Intens,3890000Ft,Benzin,2016/2,1197,97,132,85935,5
15992970,RENAULT MEGANE 1.6 SCe Zen Mo-i. 1 Tul. ÁFA-s!,3890000Ft,Benzin,2017/4,1598,84,114,62944,11
16282609,RENAULT MEGANE 1.5 dCi Zen / ÁFÁS / MAGYARORSZÁGI / 1 TULAJ / GARANCIA /,3940000Ft,Dízel,2017/1,1461,81,110,76250,12
16220265,RENAULT MEGANE Grandtour 1.5 dCi Limited,3949000Ft,Dízel,2018/8,1461,81,110,121680,6
16262554,RENAULT MEGANE 1.3 TCe Limited 1 év Garancia! Gyári fény.!,3979000Ft,Benzin,2018/12,1332,85,116,28641,6
16280924,RENAULT MEGANE 1.5 dCi Zen / ÁFÁS / MAGYARORSZÁGI / 1 TULAJ / GARANCIA / 36 840 KM ! /,3980000Ft,Dízel,2017/1,1461,81,110,36840,12
16117294,RENAULT MEGANE 1.2 TCe Life,3989000Ft,Benzin,2017/10,1197,74,101,22623,11
16266335,RENAULT MEGANE 1.5 dCi Zen,3990000Ft,Dízel,2018/2,1461,81,110,45500,6
16180118,RENAULT MEGANE 1.6 SCe Zen Mo-i. 1 Tul. ÁFA-s!,3990000Ft,Benzin,2017/4,1598,84,114,58487,12
16155821,RENAULT MEGANE 1.2 TCe Intens Berline Energy,3990000Ft,Benzin,2016/3,1197,97,132,16454,12
15620891,RENAULT MEGANE 2.0 T 16V RS Luxe,3990000Ft,Benzin,2014/12,1998,195,265,64800,6
15070542,RENAULT MEGANE 1.5 dCi Zen Magyar/Első Tulaj/Áfás,3990000Ft,Dízel,2016/12,1461,81,110,68000,11
16298782,RENAULT MEGANE Grandtour 1.6 SCe Life M.O-I! 1 TULAJ! 84.000KM!!,3999000Ft,Benzin,2018/3,1598,84,114,84720,12
16276619,RENAULT MEGANE 1.5 dCi Intens EDC,3999000Ft,Dízel,2017/10,1461,81,110,160080,12
16031274,RENAULT MEGANE 1.5 dCi Intens Mo-i! Szkönyv! Áfás! 82 e km! Rengeteg extra!,3999000Ft,Dízel,2016/12,1461,81,110,82620,12
15870436,RENAULT MEGANE GrandCoupé 1.6 SCe Life,3999000Ft,Benzin,2017/5,1598,84,114,45662,10
15184461,RENAULT MEGANE 2.0 16V RS Chassis Cup,"3960000Ft+Reg.adó,Fizetendő: 3999000Ft",Benzin,2009/12,1998,184,250,77680,6
15961940,RENAULT MEGANE GT 220 Start-Stop,3999999Ft,Benzin,2014/7,1998,162,220,72500,12
